day,_0_to_1,_1_to_10,_10_to_100,_100_to_1000,_1000_to_100000,More_10000
2015-06-04 00:00:00 UTC,28416.082206320021,124827.79476119,359844.71112206986,1141060.3389745802,43226.526072819994,
2015-05-28 00:00:00 UTC,31187.181051849984,119426.47476233997,322354.75697019993,892505.70599743,43455.86517009,
2015-05-21 00:00:00 UTC,27408.21791747001,116499.42288987995,269626.40753434011,529903.98173681,27551.783392239995,
2015-05-14 00:00:00 UTC,27496.57285196,97544.740957170041,333722.91240320995,188975.19240756996,33453.10167266,
2015-05-07 00:00:00 UTC,27677.313675289974,168162.44825003002,417069.42993094027,103289.05630779002,33902.615886579995,
2015-04-30 00:00:00 UTC,26637.389604099961,205503.07014575979,342863.78484088019,121255.34554568,61364.196558419993,
2015-04-23 00:00:00 UTC,26382.60939107,166291.96250059994,438098.54855457006,144203.39867129,56726.175607910009,69370.082201
2015-04-16 00:00:00 UTC,24705.999260719957,132177.67551440996,397135.88420195004,170265.10901868006,46717.27069746,
2015-04-09 00:00:00 UTC,24445.696843260004,106854.93864507998,277656.47484888,110723.42645873001,73141.39053573001,22238.41233673
2015-04-02 00:00:00 UTC,24040.873980280005,73554.925034430009,211568.54333060011,134505.46515128002,25034.06122348,
2015-03-26 00:00:00 UTC,23416.440043690036,67574.61061499,234197.30668604,142445.54617798,51363.810698,
2015-03-19 00:00:00 UTC,21654.651264510027,68328.125663999977,232700.87368742996,125542.46956654,95580.822363740008,
2015-03-12 00:00:00 UTC,20583.088789700018,70323.20488985999,218884.21176857996,126353.40472707002,106707.36699738001,
2015-03-05 00:00:00 UTC,20900.008978150003,64499.154961639986,232061.2483653,135900.06488494997,98117.322595449979,198998.46676152002
2015-02-26 00:00:00 UTC,21169.117987450016,67488.376493340038,238724.41760584011,162056.8024304,65747.87102837,
2015-02-19 00:00:00 UTC,22790.587622970073,63281.04404386002,237770.80094179005,112877.71371026999,76432.48861926,
2015-02-12 00:00:00 UTC,19485.502134880026,70584.392839410008,237664.01255105998,186403.33211935003,93580.99235243,
2015-02-05 00:00:00 UTC,19892.326317309995,62372.956377870032,210833.93289926997,146793.00701101002,24312.05291888,
2015-01-29 00:00:00 UTC,18670.44980714,61590.618488620006,187593.04693705004,179154.99522283996,163119.44495573002,
2015-01-22 00:00:00 UTC,19566.941137800011,65464.223956899994,200017.12702143009,488115.45395513996,68845.243092109988,15000.0
2015-01-15 00:00:00 UTC,19681.75073684,69189.57040563,185192.7789067,200645.63730611998,315597.24866705004,
2015-01-08 00:00:00 UTC,23824.499651629962,80476.361357339993,170536.72029712002,241863.52606458997,68153.46996165,118394.64788877
2015-01-01 00:00:00 UTC,15043.562823010028,62758.686687530033,160314.74275309,235626.72257500995,56913.8738248,
2014-12-25 00:00:00 UTC,13985.600673849993,52222.43798469,281878.91007555992,366413.58393211,36212.458,
2014-12-18 00:00:00 UTC,17167.755688329995,78065.434822009935,564443.64589021984,187612.10933764998,65799.53322615,432429.9283
2014-12-11 00:00:00 UTC,17961.840230030015,73098.64075059,556415.01088143035,179698.9223262,21134.98152627,218517.63448198998
2014-12-04 00:00:00 UTC,20923.381418339995,73616.55761074998,359754.0839397902,697620.91921834007,210536.59903724998,268795.44492020004
2014-11-27 00:00:00 UTC,23836.852056799962,69670.215077669985,323468.77126074006,520268.86574270006,1372591.2701937598,
2014-11-20 00:00:00 UTC,23171.534154679961,69761.879300830013,266712.00555785996,464381.4431956099,988076.4653685,
2014-11-13 00:00:00 UTC,21274.744107879997,71950.953687979985,236925.46185263005,619974.54128472,672583.16569985007,
2014-11-06 00:00:00 UTC,21008.799521669978,67258.778997519985,195773.84526129998,461032.91600613,796392.86679026,
2014-10-30 00:00:00 UTC,21937.965726570012,69088.859137730047,178384.17815241002,487226.47034816997,1947961.8074749603,
2014-10-23 00:00:00 UTC,20423.677951000009,71935.01733482,129599.8498091,269209.07978399005,2407442.1424046,
2014-10-16 00:00:00 UTC,14897.639112349985,71169.789381929964,140516.70032367,322439.13006659993,1478657.6073265001,
2014-10-09 00:00:00 UTC,15990.260754640009,72623.47275967001,146973.84309698,521639.93924201,857256.88480944,22997.99921
2014-10-02 00:00:00 UTC,15665.839414970005,74209.96761310994,143723.89181497,432353.90912898,242172.66760882005,53473.74991245
2014-09-25 00:00:00 UTC,14913.452029549997,74429.277530070016,145301.17955896995,384850.73413840006,806192.47998121,
2014-09-18 00:00:00 UTC,14750.563417509989,72366.611922340016,233219.01838305994,372478.5494974301,885611.53086233989,
2014-09-11 00:00:00 UTC,15403.557324800015,71090.022908639992,166240.71664372995,423539.54210498,45333.960182020004,
2014-09-04 00:00:00 UTC,14636.52266572,70324.379541109985,202131.74786803004,305663.38758852007,69646.627706510015,
